age,income,family_size,employed,education,marital_status,race,hicoverage
22,40000,0,1,43,6,1,1
80,66000,0,1,40,7,2,1
47,50000,1,1,39,5,4,1
28,530,1,1,43,7,4,2
36,51315,1,1,39,6,2,1
17,0,1,7,37,7,2,1
8,0,1,0,0,7,2,1
37,30000,0,1,39,7,2,1
25,0,0,1,39,7,2,1
65,24611,0,6,36,7,2,1
61,108512,1,1,42,4,1,1
10,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
27,6000,2,1,39,7,1,2
11,0,2,0,0,7,1,1
53,78200,1,1,43,5,1,1
21,10200,1,7,40,7,1,1
73,14400,1,5,35,5,1,1
46,20000,1,1,36,4,1,1
62,12779,0,5,35,4,1,1
43,49402,1,1,43,5,2,1
21,21000,1,1,39,7,2,1
19,9000,1,1,39,7,2,1
18,0,1,7,36,7,2,1
16,0,1,7,34,7,2,1
42,60000,0,1,39,5,2,1
46,135006,1,1,42,1,1,1
51,32000,1,1,39,1,1,1
21,18771,1,1,39,7,1,1
39,0,1,7,39,1,1,2
44,13000,1,1,39,1,1,2
9,0,1,0,0,7,1,2
7,0,1,0,0,7,1,2
50,65000,1,1,40,1,1,1
51,55503,1,1,40,1,1,1
10,0,1,0,0,7,1,1
79,29988,1,5,39,1,1,1
75,28188,1,5,39,1,1,1
36,38912,2,1,39,7,1,1
15,0,2,7,33,7,1,1
7,0,2,0,0,7,1,1
33,52011,1,1,40,1,1,1
34,200010,1,1,40,1,1,1
2,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
37,12715,0,1,39,7,2,1
34,30861,1,0,40,1,2,1
38,45001,1,1,43,2,2,1
10,0,1,0,0,7,2,1
5,0,1,0,0,7,2,1
80,19200,1,6,42,1,1,1
78,9024,1,5,43,1,1,1
85,12155,0,6,39,4,6,1
43,133835,0,1,39,3,1,1
85,27779,0,5,39,4,1,1
71,15600,1,6,39,4,2,1
47,33080,1,6,39,5,2,1
50,1,0,6,39,5,1,1
66,48254,0,1,41,4,1,1
29,32265,1,1,39,7,2,1
17,0,1,7,34,7,2,1
15,0,1,7,34,7,2,1
12,0,1,0,0,7,2,1
11,0,1,0,0,7,2,1
34,0,0,7,36,7,2,2
85,25382,0,6,39,4,1,1
80,20925,1,5,46,1,1,1
80,19834,1,5,44,1,1,1
80,117720,1,1,44,1,1,1
80,1873,1,5,39,1,1,1
55,0,1,6,40,5,1,1
73,50285,1,5,40,1,1,1
69,5,1,5,44,1,1,1
85,16820,1,5,40,4,1,1
40,15027,0,2,39,3,1,1
34,78503,1,1,39,1,1,1
29,0,1,7,39,1,1,1
6,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
48,5000,1,1,39,1,1,1
46,30017,1,1,40,1,1,1
25,8500,1,7,40,7,1,1
19,14000,1,7,40,7,1,1
19,0,0,1,40,7,2,1
59,37106,0,5,44,7,1,1
53,179778,1,1,42,1,1,1
52,27002,1,1,39,1,1,1
19,1,1,7,40,7,1,1
27,45003,2,1,43,7,1,1
1,0,2,0,0,7,1,1
58,31968,0,6,40,5,1,1
70,92416,0,6,43,5,1,1
36,12000,1,1,40,5,26,1
5,0,1,0,0,7,26,1
67,46981,0,5,40,4,1,1
58,22000,0,1,37,6,1,1
51,11316,0,6,36,5,1,1
58,24000,0,1,42,4,1,1
21,4000,1,1,39,7,2,1
20,11900,1,6,38,7,2,1
62,0,0,5,39,5,1,1
60,35253,1,5,39,4,1,1
16,0,1,7,35,7,1,1
56,28000,1,1,39,6,2,1
14,0,1,0,0,7,2,1
74,24005,1,5,39,4,1,1
50,116600,1,1,40,5,1,1
52,78120,1,1,40,1,7,1
54,43120,1,1,39,1,1,1
34,0,1,6,39,7,16,2
85,14939,1,6,35,6,2,1
34,41600,1,1,42,7,2,1
4,0,1,0,0,7,2,1
64,18983,0,1,39,4,2,1
46,10092,1,6,36,1,2,1
49,8000,1,2,37,1,2,1
32,480,1,4,39,5,2,1
27,0,1,6,39,7,2,1
41,32000,1,2,40,7,2,1
20,30000,1,1,40,7,6,1
19,27000,1,1,40,7,2,1
14,0,1,0,0,7,2,1
69,34200,1,1,39,4,2,1
33,16595,1,7,42,7,1,1
11,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
51,86454,1,0,40,4,1,1
17,0,1,7,37,7,2,1
11,0,1,0,0,7,2,1
51,70070,1,1,43,1,1,1
60,45045,1,1,39,1,1,1
22,0,0,7,39,7,1,1
23,20000,0,1,39,7,1,2
72,47000,0,5,39,5,1,1
71,8500,0,5,35,4,4,1
61,0,0,6,39,5,1,1
22,12204,0,6,40,7,2,1
61,18779,1,6,43,4,1,1
16,19379,1,7,35,7,1,1
27,0,1,7,44,2,1,1
28,0,1,0,43,1,3,1
32,60050,1,0,39,1,1,1
29,0,1,7,40,2,3,1
11,0,1,0,0,7,7,1
4,0,1,0,0,7,3,1
47,0,1,7,42,2,1,1
52,65000,1,0,40,1,5,1
48,75175,1,1,39,1,1,1
45,160075,1,1,44,1,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
41,48000,0,7,43,7,1,1
48,58000,1,1,39,1,1,1
49,0,1,7,39,1,1,2
61,32800,0,1,41,7,1,1
67,18816,1,6,39,1,1,1
74,8100,1,6,36,1,1,1
36,0,1,7,39,7,1,1
39,65001,1,1,43,1,1,1
40,1,1,1,43,1,1,1
80,0,0,5,41,4,2,1
62,100,1,7,39,1,1,1
64,89633,1,1,39,1,1,1
23,45000,1,0,39,1,1,1
22,0,1,7,39,2,11,1
39,78405,1,1,43,1,1,1
38,43402,1,1,43,1,1,1
3,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
55,6400,1,5,43,1,1,1
57,52000,1,1,44,1,1,1
13,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
67,22021,1,5,39,1,1,1
69,9600,1,5,39,1,1,1
39,36000,1,7,41,2,2,1
42,44000,1,0,43,1,2,1
17,0,1,1,36,7,2,1
12,0,1,0,0,7,2,1
5,0,1,0,0,7,2,1
37,0,1,0,39,1,1,1
43,0,1,7,39,2,1,1
11,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
30,56100,1,1,40,1,2,1
27,11000,1,2,39,1,2,1
5,0,1,0,0,7,2,1
4,0,1,0,0,7,2,1
0,0,1,0,0,7,2,0
26,98150,1,1,43,1,1,1
24,46009,1,1,43,1,1,1
77,19979,0,1,41,4,1,1
64,50964,1,5,39,1,2,1
72,8029,1,5,40,1,2,1
51,25000,1,1,39,7,2,1
55,15756,1,6,42,5,1,1
18,0,1,7,37,7,4,1
46,32000,1,1,39,1,1,1
53,41000,1,1,39,1,1,1
19,0,1,1,40,2,1,1
20,45000,1,0,39,1,1,1
55,55000,1,1,39,1,1,1
59,78000,1,1,39,1,1,1
80,19500,1,5,34,4,1,1
66,0,1,5,44,1,1,1
67,16800,1,5,43,1,1,1
79,13320,0,5,40,4,1,1
30,30450,1,0,40,1,1,1
41,0,1,6,43,2,1,1
73,12647,0,6,34,5,1,1
73,7979,1,7,36,5,1,1
37,12000,1,6,39,7,1,1
55,0,0,5,42,7,6,1
51,18001,1,1,40,1,1,1
52,127001,1,1,43,1,1,1
27,0,1,7,39,7,1,1
48,35000,1,1,43,5,1,1
16,0,1,7,37,7,1,1
47,60500,1,1,39,1,1,1
49,65500,1,1,44,1,1,1
26,0,2,7,39,5,1,1
5,0,2,0,0,7,1,1
4,0,2,0,0,7,1,1
46,24101,1,1,43,3,1,1
15,0,1,7,36,7,1,1
13,0,1,0,0,7,1,1
39,95000,1,1,41,5,1,1
17,2262,1,7,35,7,1,1
23,40001,1,0,39,1,1,1
22,0,1,7,39,2,1,1
3,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
45,0,1,7,39,1,1,1
48,45602,1,1,39,1,1,1
17,560,1,2,37,7,1,1
9,0,1,0,0,7,1,1
41,64000,1,1,39,6,1,2
17,0,1,7,37,6,1,1
45,155560,1,0,43,1,1,1
45,78401,1,1,44,2,1,1
11,0,1,0,0,7,1,1
31,120000,1,1,41,1,1,1
31,6500,1,7,40,1,1,1
11,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
40,61016,1,1,43,1,1,1
36,22000,1,1,39,1,1,1
5,0,1,0,0,7,1,1
52,20760,1,6,42,3,3,1
21,8800,1,7,39,7,3,1
19,0,1,7,39,7,3,1
17,0,1,7,37,7,3,1
32,20001,1,1,39,7,1,1
8,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
46,67000,1,0,40,1,4,1
44,0,1,7,39,2,1,1
23,0,1,7,39,7,1,1
14,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
40,53000,1,1,42,1,1,1
39,74000,1,1,39,1,1,1
10,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
69,32600,1,5,39,1,7,1
69,17625,1,5,39,1,7,1
73,62304,0,1,40,5,1,1
63,9000,0,1,39,7,2,1
63,42067,1,5,39,1,1,1
57,20545,1,6,39,1,1,1
59,10792,0,6,39,5,1,1
48,73505,1,1,38,7,1,1
11,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
32,5,0,7,41,7,1,1
62,35005,1,1,39,1,1,1
70,25745,1,5,39,1,1,1
85,12350,1,5,39,1,1,1
80,13650,1,5,39,1,1,1
51,11039,1,7,37,1,4,1
68,23040,1,5,39,1,4,1
31,0,1,7,43,7,4,1
29,48965,1,1,44,7,4,2
15,0,1,7,36,7,4,1
49,53001,1,1,44,1,1,1
54,37001,1,1,39,1,1,1
61,55000,1,5,43,1,1,1
63,80000,1,1,39,1,1,1
56,10968,1,6,33,6,1,1
19,8580,1,1,40,7,1,1
56,350250,1,1,43,1,1,1
56,150,1,7,43,1,1,1
20,0,1,7,40,7,1,1
39,5200,1,1,39,7,2,1
14,0,1,0,0,7,2,1
13,0,1,0,0,7,2,1
57,120200,1,1,39,1,1,1
59,42000,1,1,39,1,1,1
32,15000,1,1,39,7,1,1
43,150375,1,1,39,1,1,1
40,71000,1,7,39,1,1,1
20,2700,1,1,40,7,1,1
12,0,1,0,0,7,1,1
26,0,1,7,39,1,1,1
26,84230,1,1,39,1,1,1
6,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
39,20000,1,1,40,5,1,1
20,0,1,7,39,7,1,1
34,15000,1,1,40,7,1,1
10,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
24,35000,0,1,41,7,1,1
37,25000,1,1,37,1,3,2
37,0,1,7,37,1,3,2
18,6001,1,7,37,7,3,1
16,0,1,7,34,7,3,1
12,0,1,0,0,7,3,1
10,0,1,0,0,7,3,1
26,27000,1,1,43,7,4,1
70,25500,1,5,39,4,1,1
26,20101,0,1,39,7,2,2
61,36000,0,1,39,5,1,1
49,72000,0,1,39,5,1,1
34,266020,1,1,43,1,1,1
28,30000,1,1,39,1,1,1
9,0,1,0,0,7,1,1
51,40001,0,1,36,6,3,2
38,0,1,7,39,6,1,2
19,0,1,7,39,7,1,2
16,0,1,7,36,7,1,2
8,0,1,0,0,7,1,1
40,8002,0,1,36,6,1,2
74,13740,0,7,36,7,1,1
71,8988,1,5,41,6,1,1
41,5000,1,1,39,7,1,1
21,35000,0,6,37,7,1,2
60,100000,1,3,39,1,1,1
58,12100,1,1,43,1,1,1
33,18000,2,1,43,7,1,1
2,0,2,0,0,7,1,1
47,173285,1,1,44,1,1,1
59,305935,1,1,43,1,1,1
21,8006,1,1,40,7,1,1
18,1005,1,7,38,7,1,1
85,9600,1,6,39,4,2,1
59,9600,1,6,39,5,2,1
33,5600,1,1,39,7,2,1
44,40000,1,1,39,1,2,1
39,0,1,7,40,1,2,1
11,0,1,0,0,7,2,1
57,96000,1,1,35,1,4,1
36,96000,1,1,34,1,4,1
9,0,1,0,0,7,4,1
4,0,1,0,0,7,4,1
28,0,1,7,41,1,7,1
28,55000,1,1,39,1,3,1
0,0,1,0,0,7,7,1
36,30,1,7,41,1,1,1
34,95430,1,1,44,1,1,1
7,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
23,15000,1,1,39,7,2,2
2,0,1,0,0,7,2,1
24,30000,0,1,39,7,2,2
31,0,1,7,39,7,1,1
12,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
33,41500,1,1,40,1,6,1
33,33500,1,1,40,1,1,1
13,0,1,0,0,7,7,1
12,0,1,0,0,7,7,1
2,0,1,0,0,7,6,1
33,1,1,7,35,7,1,1
13,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
34,39001,0,1,38,7,1,2
42,1000000,1,1,39,1,1,1
43,125000,1,1,36,1,1,1
16,0,1,7,36,7,1,1
16,0,1,7,37,7,1,1
9,0,1,0,0,7,1,1
37,165000,1,1,40,1,1,1
32,52000,1,1,43,1,1,1
4,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
64,128059,0,5,39,5,1,1
45,55000,1,1,39,5,2,2
23,12779,1,6,31,7,2,1
18,0,1,7,37,7,2,1
42,0,1,7,43,1,1,1
44,155003,1,1,42,1,1,1
19,0,1,7,40,7,1,1
2,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
80,25825,0,5,33,6,1,1
35,57801,1,1,43,1,1,1
41,100900,1,1,43,1,1,1
3,0,1,0,0,7,1,1
85,39758,0,6,43,5,1,1
85,41829,0,5,43,5,1,1
66,21600,1,5,41,1,1,1
66,184250,1,1,39,1,1,1
64,72085,0,1,39,5,1,1
63,111851,0,1,43,5,1,1
72,171700,1,1,44,1,1,1
79,100830,1,5,39,1,1,1
53,30000,1,1,41,1,2,2
65,21533,1,5,39,1,2,1
15,0,1,7,34,7,2,1
45,70027,1,1,43,1,1,1
45,88301,1,1,43,1,1,1
13,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
43,0,1,7,40,1,1,1
42,100000,1,1,43,1,1,1
15,0,1,7,35,7,1,1
12,0,1,0,0,7,1,1
41,217394,1,1,39,1,1,1
42,79611,1,1,43,1,1,1
19,32930,1,1,39,7,1,1
14,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
52,14699,0,6,39,7,2,1
68,20088,0,5,36,4,1,1
48,12539,1,7,35,1,1,1
72,87000,1,1,39,1,1,1
14,0,1,0,0,7,1,1
36,0,1,1,37,1,1,1
42,25000,1,1,34,1,1,1
17,0,1,7,39,7,1,1
16,0,1,7,34,7,1,1
9,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
46,35000,1,1,43,1,1,1
46,23005,1,1,41,1,1,1
8,0,1,0,0,7,1,1
54,103010,1,1,43,1,1,1
59,96022,1,1,46,1,1,1
28,45020,1,1,39,7,1,1
2,0,1,0,0,7,6,1
29,21000,0,1,39,7,2,2
52,72000,1,1,43,1,1,1
49,0,1,7,40,1,1,1
24,0,1,7,40,7,1,1
66,840,1,5,39,4,2,1
24,996,1,6,39,7,2,1
73,33600,1,5,40,1,1,1
72,21600,1,5,39,1,1,1
25,35001,1,1,39,1,1,1
23,45001,1,1,43,1,1,1
1,0,1,0,0,7,1,1
70,40813,0,1,40,7,1,1
76,42604,0,5,44,5,1,1
65,113447,1,5,39,1,1,1
63,25210,1,5,39,1,1,1
75,19130,1,5,40,1,1,1
69,16588,1,5,40,1,1,1
80,14400,1,5,39,1,1,1
80,23764,1,5,40,1,1,1
36,70120,1,0,40,1,1,1
35,70101,1,1,42,2,1,1
26,33110,1,1,43,1,1,1
28,54100,1,1,43,1,1,1
23,92126,0,1,43,7,1,1
41,60775,1,1,43,7,1,1
17,11800,1,1,40,7,1,1
13,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
31,60000,1,1,39,7,1,2
8,0,1,0,0,7,1,2
32,20000,0,1,39,7,1,1
69,19728,0,5,43,4,1,1
71,123410,0,1,43,4,1,1
54,20831,1,5,43,1,1,1
55,0,1,5,35,1,1,1
24,45001,0,1,39,7,1,2
35,28005,1,1,42,1,1,2
35,60001,1,3,40,1,1,2
5,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
72,31895,0,6,33,4,1,1
69,12120,1,5,39,1,1,1
66,54000,1,1,40,1,1,1
32,52000,1,1,41,1,1,1
31,50125,1,1,43,1,1,1
4,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
72,226300,1,1,44,1,1,1
71,75901,1,1,44,1,1,1
67,10092,0,6,39,7,1,1
72,17099,0,6,39,4,1,1
71,17579,0,6,35,7,1,1
62,4536,0,6,39,7,1,1
62,30735,1,1,44,1,1,1
63,17245,1,5,44,1,1,1
44,0,0,6,40,5,2,1
55,13356,0,6,36,7,2,1
80,20795,0,5,37,4,2,1
59,0,1,6,39,1,2,1
60,27643,1,1,39,1,2,1
85,28800,1,6,39,7,2,1
77,13464,1,5,39,1,1,1
80,38779,1,5,39,1,1,1
74,16000,1,5,36,1,2,1
74,19980,1,5,36,1,2,1
45,1828,0,6,39,7,1,1
69,42875,1,5,41,1,1,1
74,9396,1,5,39,1,1,1
32,30,1,1,40,7,2,1
34,8000,1,1,40,7,2,1
41,65000,1,1,39,1,2,1
36,25000,1,1,42,1,2,1
5,0,1,0,0,7,2,1
80,38963,0,5,41,4,2,1
62,5076,1,5,43,1,1,1
69,71157,1,5,43,1,1,1
63,43002,1,5,40,1,1,1
64,50002,1,5,39,1,1,1
23,30000,1,7,42,7,1,1
31,20005,1,1,40,1,2,1
38,16380,1,7,39,1,2,1
14,0,1,0,0,7,2,1
11,0,1,0,0,7,2,1
73,0,0,5,41,7,2,1
73,40000,0,1,39,5,2,1
79,29860,0,1,41,4,2,1
80,5892,1,5,39,4,2,1
53,33080,1,6,39,5,2,1
31,11000,2,1,39,7,2,1
3,0,2,0,0,7,2,1
70,15601,1,5,39,1,1,1
67,21775,1,1,41,1,1,1
42,5579,1,5,34,1,2,1
39,12059,1,6,32,1,2,1
42,0,1,6,41,5,3,1
12,0,1,0,0,7,10,1
10,0,1,0,0,7,10,1
61,31000,0,1,39,5,2,1
85,18600,1,5,39,4,2,1
60,28000,1,1,42,5,2,1
63,19560,0,6,39,7,2,1
29,65021,1,1,40,1,1,1
28,79003,1,1,40,1,1,1
8,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
39,400650,1,1,46,1,2,1
33,129400,1,1,40,1,2,1
18,0,1,7,38,7,2,1
12,0,1,0,0,7,2,1
58,28379,1,6,39,1,1,1
57,30301,1,1,39,1,1,1
32,7000,2,1,39,7,1,1
5,0,2,0,0,7,1,1
42,0,1,7,39,1,1,1
44,30000,1,1,39,1,1,1
19,6000,1,7,40,7,1,1
18,6000,1,7,40,7,1,1
10,0,1,0,0,7,1,1
36,0,1,7,39,1,1,1
37,76000,1,1,39,1,1,1
12,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
38,13000,0,1,39,7,2,1
42,115006,1,1,42,1,1,1
39,28381,1,1,42,1,1,1
12,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
40,21600,0,6,39,7,1,1
65,0,0,5,37,5,2,1
69,45000,1,1,39,6,1,1
37,40002,1,1,39,7,1,1
37,58500,2,1,41,7,1,1
13,0,2,0,0,7,1,1
12,0,2,0,0,7,1,1
11,0,2,0,0,7,1,1
50,15492,0,1,36,7,2,1
37,650,1,1,39,5,1,1
11,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
33,60000,0,1,41,7,2,1
61,0,1,6,38,5,2,1
85,0,1,6,34,4,2,1
52,35000,0,1,43,7,2,1
80,0,1,5,35,1,2,1
80,0,1,5,34,1,2,1
59,35500,1,1,39,1,2,1
60,45000,1,1,39,1,2,1
65,11760,0,5,36,4,2,1
28,23000,1,1,39,1,2,1
36,5000,1,1,41,1,2,1
5,0,1,0,0,7,2,1
85,42020,1,5,39,4,2,1
75,0,1,5,39,1,2,1
69,0,1,5,39,1,2,1
48,50000,0,1,42,7,2,1
57,256222,1,1,43,1,2,1
59,67300,1,1,40,1,2,1
21,5400,1,7,40,7,2,1
45,19950,1,1,39,1,1,1
40,45000,1,1,39,1,1,1
15,0,1,7,36,7,1,1
7,0,1,0,0,7,1,1
35,15000,0,1,39,7,2,1
37,50270,1,1,41,6,2,1
14,0,1,0,0,7,2,1
8,0,1,0,0,7,2,1
6,0,1,0,0,7,2,1
63,54500,1,1,39,1,2,1
64,24020,1,1,39,1,2,1
29,62175,1,1,43,1,2,1
31,93175,1,1,39,1,6,2
5,0,1,0,0,7,6,1
3,0,1,0,0,7,6,1
63,16681,1,5,39,1,1,1
48,50088,1,1,41,1,1,1
18,50000,1,1,39,7,1,1
25,50000,1,1,39,1,2,1
24,0,1,7,39,1,2,1
4,0,1,0,0,7,2,1
1,0,1,0,0,7,2,1
75,29860,0,1,39,4,2,1
35,33000,1,1,39,1,2,1
36,36000,1,2,37,1,2,1
65,72001,0,5,39,3,1,1
57,8576,0,5,41,5,1,2
44,166502,1,1,40,1,1,1
42,45688,1,1,40,1,1,1
18,9000,1,1,37,7,1,1
11,0,1,0,0,7,1,1
65,12984,0,5,41,4,1,1
29,28467,1,1,39,7,2,1
11,0,1,0,0,7,2,1
9,0,1,0,0,7,2,1
5,0,1,0,0,7,2,1
72,10896,0,5,36,5,2,1
72,26242,0,5,39,3,1,1
32,30000,1,1,40,1,1,1
28,30000,1,1,39,1,1,1
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
42,58600,1,1,43,1,1,1
64,153220,1,1,39,1,1,1
4,0,1,0,0,7,1,1
32,27000,1,1,39,7,1,1
11,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
22,28010,0,1,40,7,2,1
28,101000,1,1,41,1,1,1
27,56010,1,1,42,1,1,1
7,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
38,130000,0,1,44,7,1,1
47,0,0,6,39,5,1,1
34,10000,2,1,39,5,1,1
17,0,2,7,37,7,1,1
14,0,2,0,0,7,1,1
36,34002,1,1,40,1,2,1
36,21010,1,1,39,1,2,1
15,0,1,7,37,7,2,1
14,0,1,0,0,7,2,1
48,130000,0,1,39,7,2,1
80,23,0,5,39,4,1,1
51,30,1,1,41,5,2,1
17,0,1,7,38,7,2,1
15,0,1,7,36,7,2,1
71,79901,1,1,43,1,1,1
71,93443,1,1,43,1,1,1
38,23077,1,6,43,1,3,1
35,12276,1,7,43,1,3,1
59,121006,1,1,43,1,1,1
58,30110,1,1,42,1,1,1
80,456,0,5,43,4,2,1
29,50000,1,1,44,7,2,1
59,0,1,7,44,7,2,1
29,10000,1,7,42,7,2,2
78,6,1,5,39,1,1,1
80,20,1,5,43,1,1,1
64,13052,0,5,42,5,2,1
76,100000,0,5,39,5,1,1
46,200180,1,1,43,5,1,1
21,27060,1,1,39,7,1,1
52,52003,0,1,40,5,1,1
70,132919,1,5,41,1,1,1
69,25933,1,5,39,1,1,1
41,63205,1,1,41,1,1,1
42,30545,1,4,41,1,1,1
17,2050,1,1,36,7,1,1
15,0,1,7,34,7,1,1
9,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
59,60000,0,1,42,4,1,1
68,15301,1,5,41,1,2,1
66,7416,1,5,43,1,2,1
36,61316,1,1,46,7,2,1
42,75375,1,1,42,7,2,1
20,12000,1,1,40,7,2,1
55,73001,1,1,39,1,1,1
46,74000,1,1,39,1,1,1
13,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
29,34000,1,1,43,7,1,1
4,0,1,0,0,7,1,1
32,42005,0,1,40,7,1,1
36,24000,1,1,39,1,1,2
40,30000,1,1,33,1,1,2
13,0,1,0,0,7,1,2
34,30000,1,1,33,3,1,2
61,3400,0,1,39,5,1,1
36,160752,1,1,39,1,1,1
46,1,1,7,39,1,1,1
8,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
37,27500,1,2,43,1,1,1
41,70000,1,1,43,1,1,1
6,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
38,68002,1,1,35,5,1,1
10,0,1,0,0,7,1,1
68,4859,0,5,39,5,2,1
79,54000,1,1,43,1,1,1
77,16297,1,5,43,1,1,1
80,88511,0,5,40,3,1,1
24,36000,1,1,39,7,2,1
44,28000,1,1,37,4,2,1
25,5000,0,4,39,7,2,1
85,15659,0,5,39,5,2,1
65,280,0,5,39,4,2,1
80,31679,1,5,40,4,2,1
60,56400,1,6,39,5,2,1
51,18000,0,5,46,5,2,1
72,15720,0,5,39,4,2,1
50,56750,0,1,39,7,2,1
74,63489,0,1,40,5,1,1
50,96101,1,1,40,5,1,1
23,15900,1,1,43,7,1,1
21,35000,1,1,40,7,1,1
68,32390,1,5,43,1,1,1
71,44432,1,5,44,1,1,1
35,68867,1,1,43,1,1,1
30,65230,1,1,44,1,1,1
62,29000,0,1,40,5,1,1
79,19902,1,5,44,1,2,1
80,34479,1,5,44,1,2,1
42,500,1,6,39,7,2,1
73,51067,1,5,40,1,1,1
62,24522,1,1,40,1,1,1
33,29125,1,2,40,7,1,1
62,11579,1,6,40,5,1,1
42,13769,1,1,40,5,1,1
41,15000,1,7,39,7,3,1
12,0,1,0,0,7,3,1
5,0,1,0,0,7,3,1
73,449000,1,1,40,1,1,1
72,59067,1,1,39,1,1,1
59,18292,0,1,40,7,1,1
80,26089,0,5,39,4,1,1
64,60000,0,1,43,7,1,1
68,18516,1,5,43,7,2,1
63,0,1,5,39,7,2,1
16,14000,1,1,36,7,2,1
66,47000,1,1,41,1,2,1
68,60000,1,1,39,1,2,1
73,20256,1,6,39,4,2,1
45,82001,1,1,37,5,2,1
24,48001,0,4,39,7,2,1
57,78000,1,1,43,1,1,1
58,61000,1,1,43,1,1,1
20,45000,1,1,40,7,1,1
20,32000,1,1,40,7,1,1
68,88102,1,1,39,1,1,1
64,1,1,5,39,1,1,1
38,11400,0,6,37,6,2,1
68,11292,0,5,34,5,1,1
56,12563,0,6,40,5,2,1
56,7000,0,1,36,7,2,1
65,25961,0,5,43,4,1,1
41,45113,0,1,39,7,1,1
17,0,0,7,37,7,1,1
85,33840,1,5,39,1,1,1
80,9540,1,5,39,1,1,1
40,66040,0,1,42,7,1,1
52,50000,0,1,43,5,1,1
65,37200,1,5,43,5,2,1
33,13200,1,6,39,7,2,1
27,40010,1,1,39,7,4,2
23,30000,1,4,39,7,4,2
54,61713,2,4,39,1,4,2
45,70000,2,1,42,1,4,2
16,0,2,7,36,7,4,1
30,26000,1,1,39,7,6,1
55,37000,1,1,43,6,1,1
69,9480,1,5,44,5,2,1
63,46760,1,1,42,5,2,1
45,43001,0,1,40,7,2,1
58,70250,1,1,43,1,2,1
61,35000,1,1,39,1,2,1
17,40006,1,1,39,7,2,1
30,111276,0,1,43,7,2,1
28,83328,0,1,43,7,1,1
73,129333,0,5,44,4,2,1
40,44000,0,1,39,3,1,2
39,1,1,7,40,7,2,1
0,0,1,0,0,7,2,1
44,165035,0,1,43,7,2,1
34,34000,0,1,44,7,1,1
57,235251,1,1,43,1,1,1
61,82500,1,1,43,1,1,1
66,16932,1,5,39,1,2,1
61,0,1,7,39,1,2,1
32,59020,0,1,43,6,2,1
55,80335,1,1,40,1,2,1
54,112725,1,1,40,1,2,1
25,48003,2,1,40,7,2,1
2,0,2,0,0,7,2,1
45,160887,0,7,43,7,2,1
52,4502,0,7,44,7,2,1
75,30380,1,5,39,1,1,1
73,12350,1,5,39,1,1,1
47,13100,1,6,31,7,1,1
42,35450,1,1,40,5,1,1
40,90115,1,1,42,1,1,1
29,0,1,7,42,1,1,1
2,0,1,0,0,7,1,1
40,70000,1,1,40,5,10,1
8,0,1,0,0,7,10,1
61,6000,1,1,40,5,2,1
24,10005,1,2,39,7,2,1
22,0,1,7,39,7,2,1
65,17040,1,5,40,1,2,1
33,12864,1,5,40,1,2,1
